Author ID,EID,Full Name,Surname,Given Name,Affiliation Name,Affiliation ID,Citation Count,Cited By Count,H-Index,Document Count,Subject Areas,Coauthor Count,Publication Start Year,Publication End Year
7102753867,9-s2.0-7102753867,Cui G.,Cui,Geng,"Lingnan University, Hong Kong",60011074,2611,2445,25,58,,40,1991,2024
57208924811,9-s2.0-57208924811,Chung Y.,Chung,Yuho,"Lingnan University, Hong Kong, Department of Marketing and International Business",103598473,151,150,5,10,,13,2010,2023
55507747800,9-s2.0-55507747800,Li J.,Li,Jingjing,University of Virginia,60021918,408,386,8,13,,19,2010,2020
8878294300,9-s2.0-8878294300,Abbasi A.,Abbasi,Ahmed Ali,"Mendoza College of Business, Department of IT",123962980,5107,4269,35,96,,389,2005,2024
55958637300,9-s2.0-55958637300,Abraham L.,Abraham,Linda Boland,,,74,74,1,2,,5,2012,2020
58621220700,9-s2.0-58621220700,Zheng X.,Zheng,Xu,"City University of Hong Kong, College of Business",60116229,21,21,2,2,,8,2020,2024
34769601800,9-s2.0-34769601800,Griffith D.,Griffith,David A.,"Texas A&M University, Department of Marketing",113257786,8571,7343,52,148,,99,1996,2024
57204820570,9-s2.0-57204820570,Ge L.,Ge,Ling,The University of Texas at Dallas,60009415,34,34,3,3,,7,2020,2021
23491337300,9-s2.0-23491337300,Benoliel U.,Benoliel,Uri,"Columbia University, College of Business",117242552,43,43,3,6,,5,2008,2022
57207997364,9-s2.0-57207997364,Chen Y.,Chen,Yixing,Mendoza College of Business,60123158,144,140,4,5,,10,2018,2022
56335521700,9-s2.0-56335521700,Lee J.,Lee,Ju-yeon,"Iowa State University, Department of Marketing",103264462,424,393,10,19,,30,2015,2024
56115942000,9-s2.0-56115942000,McCallister K.,McCallister,Katharine,"UT Southwestern Medical Center, Department of Population and Data Sciences",122228042,825,692,13,20,,63,2013,2022
26650250000,9-s2.0-26650250000,Singal A.,Singal,Amit G.,"Harold C. Simmons Comprehensive Cancer Center, Dallas",60092486,25670,17501,75,485,,1777,2000,2024
57188964032,9-s2.0-57188964032,Gao W.,Gao,Weihe,"Shanghai University of Finance and Economics, College of Business",115431934,61,61,4,6,,11,2016,2023
57216260533,9-s2.0-57216260533,Ji L.,Ji,Li,"Shanghai University of Finance and Economics, College of Business",115431934,21,21,1,1,,3,2020,2020
55742265900,9-s2.0-55742265900,Liu Y.,Liu,Yong,"The University of Arizona, Department of Marketing",103550520,2985,2712,17,35,,51,2004,2024
55935665300,9-s2.0-55935665300,Sun Q.,Sun,Qi,"Shanghai University of Finance and Economics, College of Business",115431934,141,140,6,8,,14,2014,2023
57215876105,9-s2.0-57215876105,Stäbler S.,Stäbler,Samuel,"Tilburg University, Department of Marketing",113209620,59,59,2,5,,6,2020,2024
36241509800,9-s2.0-36241509800,Fischer M.,Fischer,Marc,Universität zu Köln,60024025,696,631,12,24,,28,1996,2020
57215876341,9-s2.0-57215876341,Boyd N.,Boyd,Naja Williams,,,19,19,1,1,,1,2020,2020
54685336600,9-s2.0-54685336600,Tse C.,Tse,Caleb H.,Nanyang Business School,60112754,436,422,11,18,,32,2011,2024
34971428300,9-s2.0-34971428300,Landsman V.,Landsman,Vardit,IESE Business School,60028883,258,248,7,11,,8,2010,2024
57194554269,9-s2.0-57194554269,Banerjee S.,Banerjee,Sourindra,"Leeds University Business School, Department of Marketing",122386164,221,218,6,12,,28,2015,2024
57204720961,9-s2.0-57204720961,Jain A.,Jain,Apurv,MacroXstudio,123877723,108,108,4,5,,12,2016,2020
57196464647,9-s2.0-57196464647,Singh S.,Singh,Sunil K.,"University of Nebraska–Lincoln, College of Business",104336193,139,120,3,3,,3,2018,2020
56421703600,9-s2.0-56421703600,Jindal P.,Jindal,Pranav,Indian School of Business,60104532,140,137,6,9,,8,2014,2024
36946135400,9-s2.0-36946135400,Zhu T.,Zhu,Ting,"Purdue University, Jr. School of Business",129334495,351,322,10,13,,36,2008,2023
7203065219,9-s2.0-7203065219,Dhar S.,Dhar,Sanjay K.,The University of Chicago Booth School of Business,60112748,1758,1497,17,23,,24,1995,2022
6603322915,9-s2.0-6603322915,Zeithaml V.,Zeithaml,Valarie A.,The University of North Carolina at Chapel Hill,60025111,21119,17301,27,34,,46,1982,2023
6602173514,9-s2.0-6602173514,Jaworski B.,Jaworski,Bernard J.,Claremont Graduate University,60003812,2094,1926,13,34,,31,1992,2024
6602299100,9-s2.0-6602299100,Ulaga W.,Ulaga,Wolfgang,"INSEAD, Europe",60004888,6411,4556,27,47,,49,2001,2024
58424428100,9-s2.0-58424428100,Chapman C.,Chapman,Chris,Google LLC,60006191,16,16,2,3,,2,2015,2020
23393961400,9-s2.0-23393961400,Schmitz C.,Schmitz,Christian,"Ruhr-Universitat Bochum, Sales Management Department",122912450,626,530,12,30,,47,2007,2024
57211626360,9-s2.0-57211626360,Friess M.,Friess,Maximilian,"Ludwig-Maximilians-Universität München, Institute for Market-based Management",109433730,48,47,2,4,,8,2020,2024
35604545800,9-s2.0-35604545800,Roschk H.,Roschk,Holger,Aalborg University,60022134,1138,957,12,18,,19,2011,2023
56740582000,9-s2.0-56740582000,Hosseinpour M.,Hosseinpour,Masoumeh,Aarhus Universitet,60029616,109,109,3,5,,7,2019,2023
57194870804,9-s2.0-57194870804,Colm L.,Colm,Laura Ingrid Maria,SDA Bocconi School of Management,106759026,100,100,2,4,,4,2017,2022
57211517409,9-s2.0-57211517409,Chase K.,Chase,Kevin S.,"Wilbur O. and Ann Powers College of Business, Marketing Department",130445911,49,49,2,4,,12,2019,2023
26435082100,9-s2.0-26435082100,Campbell C.,Campbell,Colin L.,Swinburne University of Technology,60030804,2873,2534,26,109,,103,2007,2024
57211152026,9-s2.0-57211152026,Meire M.,Meire,Matthijs,Lille Économie Management ( LEM ),60107838,305,301,4,6,,10,2016,2023
7004000425,9-s2.0-7004000425,Hewett K.,Hewett,Kelly,"Haslam College of Business, Department of Marketing",122398916,2246,2149,17,33,,48,2000,2024
7404634666,9-s2.0-7404634666,Kumar V.,Kumar,Vishwa V.,Huazhong University of Science and Technology,60025761,21822,15091,74,240,,226,1988,2024
6603722083,9-s2.0-6603722083,Van den Poel D.,Van den Poel,Dirk,Universiteit Gent,60033316,7130,5115,46,152,,101,1996,2024
23004780800,9-s2.0-23004780800,Kamleitner B.,Kamleitner,Bernadette,WU Vienna University of Economics and Business,60000583,905,795,18,47,,34,2006,2024
56035918000,9-s2.0-56035918000,Thürridl C.,Thürridl,Carina,"Universiteit van Amsterdam, Strategy and Marketing Section",105151211,293,293,5,9,,14,2014,2024
57210736147,9-s2.0-57210736147,Wang L.,Wang,Liantao,,,82,82,1,1,,1,2019,2019
7003785482,9-s2.0-7003785482,Sundararajan A.,Sundararajan,Arun,New York University,60021784,3008,2752,24,56,,53,1996,2023
57209248136,9-s2.0-57209248136,Ramani N.,Ramani,Nandini,McCombs School of Business,60116471,42,39,2,2,,1,2019,2019
27467492100,9-s2.0-27467492100,Loureiro S.,Loureiro,Sandra María Correia,Iscte – Instituto Universitário de Lisboa,60028300,7043,5761,43,214,,174,2008,2024
11139608100,9-s2.0-11139608100,Eggert A.,Eggert,Andreas,"Freie Universität Berlin, Department of Marketing",104554092,4800,3797,28,46,,45,2002,2024
55613464200,9-s2.0-55613464200,Steinhoff L.,Steinhoff,Lena,"Paderborn University, Faculty of Business Administration and Economics",104024844,692,613,11,15,,17,2013,2024
57225388171,9-s2.0-57225388171,Witte C.,Witte,Carina,,,26,26,1,1,,2,2019,2019
12244705000,9-s2.0-12244705000,Dotzel T.,Dotzel,Thomas,University of Nebraska–Lincoln,60026306,720,689,4,4,,4,2006,2019
7102439832,9-s2.0-7102439832,Shankar V.,Shankar,Venkatesh H.,Mays Business School,60138449,11767,9569,46,101,,129,1996,2024
57210571825,9-s2.0-57210571825,Hughes C.,Hughes,Christian,Mendoza College of Business,60123158,343,343,2,2,,4,2019,2023
55597822600,9-s2.0-55597822600,Kanuri V.,Kanuri,Vamsi K.,Mendoza College of Business,60123158,494,480,9,15,,19,2013,2023
53163801300,9-s2.0-53163801300,Jiang B.,Jiang,Baojun,Olin Business School,60116134,1995,1650,18,35,,134,2008,2024
57203424800,9-s2.0-57203424800,Zervas G.,Zervas,Georgios,Boston University,60019674,3040,2781,11,15,,18,2010,2021
55935428200,9-s2.0-55935428200,Xu L.,Xu,Linli,Carlson School of Management,60123802,120,114,4,6,,7,2013,2020
57210320709,9-s2.0-57210320709,Gonzales G.,Gonzales,Gabriel E.,SUNY New Paltz,60011073,118,118,2,3,,7,2019,2023
57113145000,9-s2.0-57113145000,Wang H.,Wang,Helen Si,"HKU Business School, Faculty of Business and Economics",125084629,73,72,3,3,,5,2014,2019
7103250647,9-s2.0-7103250647,Noble C.,Noble,Charles H.,Haslam College of Business,60116456,2817,2663,21,60,,73,1995,2024
57210312792,9-s2.0-57210312792,Park S.,Park,Sungho,,,29,29,1,1,,3,2019,2019
7102012114,9-s2.0-7102012114,Carson S.,Carson,Stephen J.,David Eccles School of Business,60136292,3790,3724,13,20,,36,1999,2024
7004092197,9-s2.0-7004092197,Pennings J.,Pennings,Joost M.E.,"Universiteit Maastricht, Department of Finance",112610738,2567,2093,28,81,,86,1995,2023
57210323127,9-s2.0-57210323127,Zhang Y.,Zhang,Yanwei,,,268,268,1,1,,3,2019,2019
6506777321,9-s2.0-6506777321,van Everdingen Y.,van Everdingen,Yvonne M.,"Rotterdam School of Management, Erasmus University",60070152,1107,1046,12,15,,40,1998,2019
35786003300,9-s2.0-35786003300,Hariharan V.,Hariharan,Vijay Ganesh,"Amazon.com, Inc.",60076757,83,83,6,8,,10,2010,2024
57209259708,9-s2.0-57209259708,Sun S.,Sun,Sijie,University of Hawaii at Hilo,60014837,78,78,3,4,,10,2019,2023
35331187000,9-s2.0-35331187000,Wulf J.,Wulf,Jochen,ZHAW Zurich University of Applied Sciences,60015769,982,949,11,53,,32,2009,2023
56405605700,9-s2.0-56405605700,Schoegel M.,Schoegel,Marcus,"University of St. Gallen, Institute of Marketing",110041917,726,715,6,8,,13,2012,2021
15057925400,9-s2.0-15057925400,Gebhardt G.,Gebhardt,Gary F.,"HEC Montréal, Department of Marketing",103203351,361,358,3,4,,8,2006,2019
6507634770,9-s2.0-6507634770,Conduit J.,Conduit,Jodie,The Adelaide Business School,60189791,2793,2356,23,63,,69,1996,2024
49864067400,9-s2.0-49864067400,Mazodier M.,Mazodier,Marc,ESSEC Business School,60009891,685,573,12,22,,20,2012,2024
55184129500,9-s2.0-55184129500,Dost F.,Dost,Florian,"Brandenburgische Technische Universität Cottbus, Institute of Business and Economics",105705190,389,363,12,26,,26,2010,2024
57207457867,9-s2.0-57207457867,Phieler U.,Phieler,Ulrike,"Europa-Universität Viadrina Frankfurt (Oder), Ulrike Phieler is a doctoral candidate",124973315,59,59,1,2,,3,2018,2019
57221110539,9-s2.0-57221110539,Haenlein M.,Haenlein,Michael,"ESCP Europe Business School, Paris",60112560,19565,18377,35,56,,59,2006,2024
6506423282,9-s2.0-6506423282,Libai B.,Libai,Barak,Arison School of Business,60212772,4997,4170,25,33,,56,2001,2023
55894681800,9-s2.0-55894681800,Lee H.,Lee,Hannah Soobin,"Miami University, Department of Marketing",113676442,368,352,8,15,,9,2012,2024
56486921300,9-s2.0-56486921300,Nam H.,Nam,Hyoryung,Martin J. Whitman School of Management,60118346,325,312,6,6,,8,2014,2022
14013968800,9-s2.0-14013968800,Hadida A.,Hadida,Allègre L.,Cambridge Judge Business School,60112768,566,524,12,19,,261,2006,2023
57191268222,9-s2.0-57191268222,Molner S.,Molner,Sven,"Goldsmiths, University of London",60010964,92,91,3,3,,10,2016,2021
6602160502,9-s2.0-6602160502,Prabhu J.,Prabhu,Jaideep C.,Cambridge Judge Business School,60112768,5127,4634,25,44,,61,1998,2024
9743603000,9-s2.0-9743603000,Yadav M.,Yadav,Manjit S.,Mays Business School,60138449,3164,2972,19,27,,24,1995,2023
56347617300,9-s2.0-56347617300,Wang P.,Wang,Pengyuan,"University of Georgia, Department of Marketing",100303141,315,295,10,17,,38,2013,2023
54404246000,9-s2.0-54404246000,Xiong G.,Xiong,Guiyang,Martin J. Whitman School of Management,60118346,447,427,8,12,,17,2011,2024
57212325461,9-s2.0-57212325461,Yang J.,Yang,Jian,Yahoo Research Labs,60075274,438,369,13,25,,57,2010,2024
56725732600,9-s2.0-56725732600,Harmeling C.,Harmeling,Colleen M.,"Florida State University, Rockwood School of Marketing",128460211,1319,1281,11,19,,35,2015,2024
57210312766,9-s2.0-57210312766,Park S.,Park,Sungho,,,16,16,1,1,,2,2019,2019
55908974600,9-s2.0-55908974600,Josephson B.,Josephson,Brett W.,"George Mason University, Department of Marketing",103938723,260,253,5,8,,21,2013,2024
56830567200,9-s2.0-56830567200,John Mariadoss B.,John Mariadoss,Babu,"Texas Tech University, Department of Marketing and Supply Chain Management",118365223,1115,1079,18,31,,44,2010,2024
35114901000,9-s2.0-35114901000,Johnson J.,Johnson,Jean L.,"Carson College of Business, Department of Marketing",124337243,4539,4198,34,55,,52,1990,2021
57210310749,9-s2.0-57210310749,Keller W.,Keller,Wiebke I.Y.,Eberhard Karls Universität Tübingen,60017246,43,42,4,4,,16,2019,2023
6507728666,9-s2.0-6507728666,Deleersnyder B.,Deleersnyder,Barbara,Tilburg University,60017145,1048,843,11,16,,15,2002,2023
6507917036,9-s2.0-6507917036,Gedenk K.,Gedenk,Karen,Universität Hamburg,60028229,1281,1191,12,18,,20,1999,2023
59044848700,9-s2.0-59044848700,Gupta A.,Gupta,Aditya,"McCoy College of Business, Department of Marketing",124106525,147,135,4,8,,15,2017,2024
55770317100,9-s2.0-55770317100,Kumar A.,Kumar,Alok,College of Business,60019419,447,396,7,9,,16,2011,2023
6701599255,9-s2.0-6701599255,Lilien G.,Lilien,Gary L.,Penn State Smeal College of Business,60116247,6670,6067,38,111,,96,1975,2024
57203388842,9-s2.0-57203388842,Bommaraju R.,Bommaraju,Raghu,Indian School of Business,60104532,136,119,6,9,,143,2018,2023
55426747200,9-s2.0-55426747200,Krause R.,Krause,Ryan A.,Texas Christian University,60019424,1788,1396,22,48,,52,2011,2024
24482304900,9-s2.0-24482304900,Tangari A.,Tangari,Andrea Heintz,"Mike Ilitch School of Business, Department of Marketing and Supply Chain Management",124057214,952,876,17,20,,39,2007,2019
35728439000,9-s2.0-35728439000,Bui M.,Bui,Mỹ (Myla),"Loyola Marymount University, College of Business Administration",103988662,836,770,19,31,,40,2008,2024
35366202700,9-s2.0-35366202700,Hmurovic J.,Hmurovic,Jillian,LeBow College of Business,60122759,529,495,8,10,,76,2007,2024
57208004229,9-s2.0-57208004229,Watson J.,Watson,Jared,Leonard N. Stern School of Business,60108316,45,45,1,1,,2,2018,2018
15761569500,9-s2.0-15761569500,Trusov M.,Trusov,Michael,Robert H. Smith School of Business,60097292,3330,3066,13,23,,28,2006,2021
8884732400,9-s2.0-8884732400,Cillo P.,Cillo,Paola,Università Bocconi,60021796,408,366,7,13,,17,2005,2022
21934729900,9-s2.0-21934729900,Rubera G.,Rubera,Gaia,Università Bocconi,60021796,2696,2518,20,31,,31,2007,2024
57204216782,9-s2.0-57204216782,Park B.,Park,Brian S.,J. Mack Robinson College of Business,60098091,156,153,4,5,,8,2018,2023
55864824800,9-s2.0-55864824800,Ma L.,Ma,Liye,"Robert H. Smith School of Business, Department of Marketing",122446824,1065,1031,11,21,,38,2007,2024
8215699600,9-s2.0-8215699600,Panagopoulos N.,Panagopoulos,Nikolaos G.,"Ohio University College of Business, Department of Marketing",124109581,2057,1689,24,35,,43,2005,2023
54995768500,9-s2.0-54995768500,Mullins R.,Mullins,Ryan R.,"Wilbur O. and Ann Powers College of Business, Marketing Department",130445911,1066,953,15,23,,34,2012,2023
24773171500,9-s2.0-24773171500,Avramidis P.,Avramidis,Panagiotis K.,ALBA Graduate Business School,60162118,695,695,6,11,,15,2009,2024
56545291100,9-s2.0-56545291100,de Haan E.,de Haan,Evert,Rijksuniversiteit Groningen,60010023,367,348,6,14,,27,2015,2024
23991526500,9-s2.0-23991526500,Wiesel T.,Wiesel,Thorsten,"University of Münster, Marketing Center Münster",103058386,1994,1853,11,18,,26,2008,2023
57193154290,9-s2.0-57193154290,Ertekin L.,Ertekin,Larisa,Texas A&M University,60020547,203,199,2,2,,3,2017,2018
58676522500,9-s2.0-58676522500,Sharma A.,Sharma,Amalesh,Mays Business School,60138449,1484,1420,19,33,,57,2013,2024
55578513800,9-s2.0-55578513800,Saboo A.,Saboo,Alok R.,J. Mack Robinson College of Business,60098091,613,560,11,15,,20,2013,2022
57201728547,9-s2.0-57201728547,Kübler R.,Kübler,Raoul V.,ESSEC Business School,60009891,455,439,9,13,,29,2012,2024
55498656000,9-s2.0-55498656000,Yildirim G.,Yildirim,Gökhan,Imperial College London,60015150,276,257,5,12,,12,2013,2024
57193323694,9-s2.0-57193323694,Fandrich T.,Fandrich,Thomas,Quantilope GmbH,118688031,79,79,2,2,,6,2017,2018
55586044600,9-s2.0-55586044600,Whitler K.,Whitler,Kimberly A.,Darden School of Business,60116392,567,523,11,19,,22,2013,2024
55660735500,9-s2.0-55660735500,Johnson J.,Johnson,Jeff S.,University of Missouri-Kansas City,60007056,933,787,18,37,,20,2013,2023
57196191988,9-s2.0-57196191988,Matthes J.,Matthes,Joseph M.,"College of Business Administration, Marketing Department",123998333,60,56,3,6,,6,2018,2023
7406947594,9-s2.0-7406947594,Yang S.,Yang,Sha,"USC Marshall School of Business, Department of Marketing",122398375,1940,1654,21,37,,60,2000,2023
55924090400,9-s2.0-55924090400,Ozcan K.,Ozcan,Kerimcan,"Marywood University, School of Business and Global Innovation",115465113,961,892,5,6,,3,2013,2022
8631211200,9-s2.0-8631211200,Saini A.,Saini,Amit,"University of Nebraska–Lincoln, Department of Marketing",112837418,837,807,12,20,,21,2003,2023
7006319715,9-s2.0-7006319715,Dwyer F.,Dwyer,F. Robert,Carl H. Lindner College of Business,60116313,972,957,8,15,,14,1980,2018
6701393241,9-s2.0-6701393241,Dahlstrom R.,Dahlstrom,Robert Francis,"Miami University, Farmer School of Business",104664413,2148,1981,23,63,,51,1990,2024
6701784452,9-s2.0-6701784452,Varadarajan R.,Varadarajan,Rajan,"Texas A&M University, Department of Marketing",113257786,5723,5332,37,89,,52,1981,2024
57202582538,9-s2.0-57202582538,Ahlbom C.,Ahlbom,Carl Philip N.,University of Bath,60030480,203,187,5,13,,17,2017,2024
36080331100,9-s2.0-36080331100,Beitelspacher L.,Beitelspacher,Lauren Skinner,"Babson College, Marketing Division",104279053,1476,1432,14,33,,47,2011,2023
7101864200,9-s2.0-7101864200,Noble S.,Noble,Stephanie M.,University of Bath,60030480,3835,3499,26,55,,62,2001,2023
6506907521,9-s2.0-6506907521,Nordfält J.,Nordfält,Jens,"University of Bath, School of Management",60116562,1672,1436,16,30,,34,2004,2024
57200245251,9-s2.0-57200245251,Liu X.,Liu,Xuan,Netflix,117044799,95,95,2,2,,5,2018,2018
55745123500,9-s2.0-55745123500,Shi S.,Shi,Savannah Wei,"Santa Clara University, Marketing Department",103571912,341,336,8,12,,14,2013,2024
36601506400,9-s2.0-36601506400,Teixeira T.,Teixeira,Thales S.,Harvard Business School,60019666,693,604,8,12,,15,2010,2019
55913314600,9-s2.0-55913314600,Hada M.,Hada,Mahima,"Baruch College, Zicklin School of Business",104544825,111,98,6,11,,14,2010,2024
57200531940,9-s2.0-57200531940,Kupfer A.,Kupfer,Ann Kristin,Karlsruher Institut für Technologie,60102538,193,187,3,4,,10,2018,2024
57201728249,9-s2.0-57201728249,Vor der Holte N.,Vor der Holte,Nora Paehler,"University of Münster, Marketing Center Münster",103058386,74,74,1,3,,6,2016,2018
6507483961,9-s2.0-6507483961,Hennig-Thurau T.,Hennig-Thurau,Thorsten,"University of Münster, Marketing Center Münster",103058386,13337,11368,36,69,,91,1997,2024
55376390200,9-s2.0-55376390200,Himme A.,Himme,Alexander,"Kühne Logistics University, Associate Professor of Management Accounting",130925317,181,175,5,9,,11,2012,2024
9132890000,9-s2.0-9132890000,Gangwar M.,Gangwar,Manish,Indian School of Business,60104532,677,667,9,15,,20,2004,2023
23979607800,9-s2.0-23979607800,Bhowmick S.,Bhowmick,Sandeep,"Indiana State University, Scott College of Business",109189938,114,107,4,5,,10,2009,2019
13806420300,9-s2.0-13806420300,Spyropoulou S.,Spyropoulou,Stavroula,Leeds University Business School,60116344,1554,1496,18,27,,46,2005,2023
6603205335,9-s2.0-6603205335,Menguç B.,Menguç,Bulent,"Leeds University Business School, Department of Marketing",122386164,6628,6105,40,87,,53,1994,2024
57205111352,9-s2.0-57205111352,Gupta S.,Gupta,Shaphali,"MICA, India, FPM Department",130311536,893,854,11,19,,25,2016,2023
56901245100,9-s2.0-56901245100,Pansari A.,Pansari,Anita,Broad College of Business,60122604,2168,1733,8,11,,136,2014,2024
13908337100,9-s2.0-13908337100,Weaven S.,Weaven,Scott K.,Griffith University,60032987,2944,2511,31,103,,103,2003,2024
35308042600,9-s2.0-35308042600,Perkins H.,Perkins,Helen E.,"Griffith Business School, Department of Marketing",125189630,1024,1003,11,13,,25,2009,2020
15729744700,9-s2.0-15729744700,Sardana D.,Sardana,Deepak,"RMIT University, College of Business and Law",112697909,542,522,12,31,,27,2006,2024
16241039500,9-s2.0-16241039500,Caldieraro F.,Caldieraro,Fábio,Fundacao Getulio Vargas,60069326,337,326,9,14,,29,2007,2024
57201733395,9-s2.0-57201733395,Nohe M.,Nohe,Max,Tilburg University,60017145,51,51,1,1,,3,2018,2018
53877479300,9-s2.0-53877479300,Hartmann N.,Hartmann,Nathaniel N.,"Muma College of Business, Associate Professor of Marketing and Innovation",131421843,1072,890,16,31,,40,2011,2024
56406973700,9-s2.0-56406973700,Wieland H.,Wieland,Heiko,"California State University, Monterey Bay, College of Business",114149267,1382,1188,11,16,,13,2015,2024
56278690300,9-s2.0-56278690300,Bendig D.,Bendig,David,Universität Münster Wirtschaftswissenschaftliche Fakultät,60116545,1004,943,15,48,,77,2014,2024
57201717730,9-s2.0-57201717730,Willmann D.,Willmann,Daniel,"Rheinisch-Westfälische Technische Hochschule Aachen, Innovation and Entrepreneurship Group (WIN)",116088363,38,38,1,1,,3,2018,2018
54581643400,9-s2.0-54581643400,Strese S.,Strese,Steffen,"Technische Universität Dortmund, Faculty of Business and Economics",122971028,822,794,13,25,,32,2012,2024
24402546200,9-s2.0-24402546200,Brettel M.,Brettel,Malte,"WHU - Otto Beisheim School of Management, Entrepreneurship and Innovation Group",109404845,6487,5742,45,179,,174,2003,2024
56494609300,9-s2.0-56494609300,Aguirre E.,Aguirre,Elizabeth,Doriel Juvenile,120708652,574,552,4,4,,7,2015,2018
56719627400,9-s2.0-56719627400,Pelser J.,Pelser,Jan,"Maastricht University School of Business and Economics, Department of Marketing & Supply Chain Management",122446502,44,41,2,3,,8,2015,2023
57201730850,9-s2.0-57201730850,del Rio Olivares M.,del Rio Olivares,M. J.,,,24,24,1,1,,4,2018,2018
8412658600,9-s2.0-8412658600,Falk T.,Falk,Tomas,"Aalto University School of Business, Department of Marketing",126668476,2186,2109,16,22,,39,2005,2023
56147940500,9-s2.0-56147940500,Mattila P.,Mattila,Pekka,"Aalto University, School of Sciences",110489662,451,442,10,24,,38,2013,2023
57189307081,9-s2.0-57189307081,Perren R.,Perren,Rebeca,California State University San Marcos,60029457,479,447,5,12,,16,2015,2024
57149585000,9-s2.0-57149585000,Park E.,Park,Eunho,"California State University, Long Beach, College of Business",104486434,108,107,3,3,,8,2016,2023
23037689700,9-s2.0-23037689700,Yoo B.,Yoo,Byungjoon,Seoul National University,60013682,588,569,13,62,,68,2001,2023
57189374687,9-s2.0-57189374687,Colicev A.,Colicev,Anatoli,University of Liverpool Management School,60116446,562,508,10,17,,19,2016,2024
35206376500,9-s2.0-35206376500,O’Connor P.,O’Connor,Peter,UniSA Business,60175880,2945,2637,24,67,,43,2002,2024
6602356386,9-s2.0-6602356386,Wuyts S.,Wuyts,Stefan,Pennsylvania State University,60001439,1920,1770,15,37,,40,2001,2024
15521148400,9-s2.0-15521148400,Patil A.,Patil,Ashutosh,Cleveland State University,60004154,2873,2837,8,12,,20,2006,2023
10042514400,9-s2.0-10042514400,Syam N.,Syam,Niladri B.,"Trulaske College of Business, Department of Marketing",124111956,1292,1168,14,20,,34,2001,2020
57201730465,9-s2.0-57201730465,Butt M.,Butt,Moeen Naseer,Suleman Dawood School of Business,60218019,66,62,3,7,,9,2018,2024
7005465424,9-s2.0-7005465424,Kashyap V.,Kashyap,Vishal,"Universität Graz, Department of Marketing",107906284,783,704,15,22,,33,2004,2022
57196202540,9-s2.0-57196202540,Zhang Y.,Zhang,Yuchi,"Santa Clara University, Leavey School of Business",103571879,451,446,7,7,,24,2017,2020
15759682100,9-s2.0-15759682100,Jamal Z.,Jamal,Zainab,Guavus???,119750980,346,338,5,7,,13,2006,2017
14819684500,9-s2.0-14819684500,Phang C.,Phang,Chee Wei David,University of Nottingham Ningbo China,60104720,2502,2385,23,78,,88,2005,2024
47862374900,9-s2.0-47862374900,Wu Q.,Wu,Qingsheng,"Shanghai Jiao Tong University, School of Management",109411937,101,101,4,5,,12,2012,2019
57194198455,9-s2.0-57194198455,Swartz T.,Swartz,Tracey A.,Darla Moore School of Business,60028089,88,87,2,2,,4,2017,2017
57208569713,9-s2.0-57208569713,Boettger T.,Boettger,Tim M.,IÉSEG School of Management,60112582,280,278,4,6,,19,2016,2020
26639700400,9-s2.0-26639700400,Rudolph T.,Rudolph,Thomas,"University of St. Gallen, Institute of Management",104408463,3059,2899,27,57,,188,1995,2024
55996823300,9-s2.0-55996823300,Evanschitzky H.,Evanschitzky,Heiner,Aston Business School,60116225,4670,4186,35,86,,90,2004,2020
57196474065,9-s2.0-57196474065,Pfrang T.,Pfrang,Thilo,Behamics,128222147,190,190,1,2,,5,2017,2022
57194113850,9-s2.0-57194113850,Arora S.,Arora,Sandeep,Asper School of Business,60190884,193,193,2,3,,4,2017,2017
6603154893,9-s2.0-6603154893,ter Hofstede F.,ter Hofstede,Frenkel,McCombs School of Business,60116471,2228,1991,17,20,,32,1998,2017
57192717579,9-s2.0-57192717579,Anand A.,Anand,Ankit,Rawls College of Business,60123664,233,231,2,5,,5,2017,2024
56454293200,9-s2.0-56454293200,Borraz S.,Borraz,Stéphane,NEOMA Business School,60110923,249,234,3,6,,3,2015,2023
56633000500,9-s2.0-56633000500,Becerril-Arreola R.,Becerril-Arreola,Rafael,University of South Carolina,60018179,286,262,7,19,,18,2003,2023
57195298077,9-s2.0-57195298077,Zhou C.,Zhou,Chen,Darla Moore School of Business,60028089,72,71,5,7,,16,2017,2022
56963617200,9-s2.0-56963617200,Seldin D.,Seldin,Daniel,Analytic Center of Excellence,119177201,62,62,2,2,,6,2012,2017
23968094400,9-s2.0-23968094400,Woisetschläger D.,Woisetschläger,David M.,"Technische Universität Braunschweig, Chair of Services Management",114151646,1580,1495,18,57,,84,2007,2024
24476212100,9-s2.0-24476212100,Backhaus C.,Backhaus,Christof,Technische Universität Braunschweig,60007902,1040,1003,13,31,,35,2007,2023
55793853000,9-s2.0-55793853000,Meyners J.,Meyners,Jannik,Kühne Logistics University,60112455,72,69,3,3,,4,2013,2017
36169227000,9-s2.0-36169227000,Barrot C.,Barrot,Christian,Kühne Logistics University,60112455,719,687,10,15,,22,2010,2024
55464196100,9-s2.0-55464196100,Becker J.,Becker,Jan U.,Kühne Logistics University,60112455,1027,990,14,22,,24,2003,2024
55209854900,9-s2.0-55209854900,de Vries L.,de Vries,Lisette,Store Support B.V.,118508033,1656,1605,5,5,,10,2012,2018
8882151000,9-s2.0-8882151000,Gensler S.,Gensler,Sonja,"University of Münster, Marketing Center Münster",103058386,4165,3764,15,25,,54,2005,2024
